id,language,glyph,pron
2103,hakka,從細,cung2 se4
2104,waitau,在,cöi1
2104,hakka,在,coi1
2105,waitau,除,cü4
2105,hakka,除嗨,cu2 hoi1
2106,waitau,由,yäu4
2106,waitau,由得,yäu4 däk2
2106,hakka,等,den3
2107,waitau,搵,wäng2
2107,hakka,用,yung4
2108,waitau,到,däu1
2108,hakka,到,dau4
2109,waitau,比,bi2
2109,hakka,比,bi3
2110,waitau,餓到死咯,ngo6 däu1 si2 lo1
2110,hakka,餓死咯,ngo4 si3 lo3
2111,waitau,餓死嘅,ngo6 si2 ge1
2111,hakka,餓死嗨,ngo4 si3 hoi1
2112,waitau,冷死咯,læng1 si2 lo1
2112,waitau,冷到死,læng1 däu1 si2
2112,hakka,冷死咯,lang1 si3 lo3
2113,waitau,冷死嘅,læng1 si2 ge1
2113,hakka,冷死嗨,lang1 si3 hoi1
2114,waitau,攰死咯,gwui6 si2 lo1
2114,waitau,攰到死,gwui6 däu1 si2
2114,hakka,攰死咯,kioi4 si3 lo3
2115,waitau,攰死嘅,gwui6 si2 ge1
2115,hakka,攰死嗨,kioi4 si3 hoi1
2116,waitau,磧死咯,zak2 si2 lo1
2116,hakka,磧死咯,zak5 si3 lo3
2117,waitau,磧死嘅,zæk2 si2 ge1
2117,hakka,磧死嗨,zak5 si3 hoi1
2118,waitau,咬死咯,ngau1 si2 lo1
2118,waitau,咬到死,ngau1 däu1 si2
2118,hakka,叼死咯,diu1 si3 lo3
2119,waitau,咬死嘅,ngau1 si2 ge1
2119,hakka,叼死嗨,diau1 si3 hoi1
2120,waitau,高興死咯,gäu1 häng1 si2 lo1
2120,waitau,高興到死,gäu1 häng1 däu1 si2
2120,hakka,興死咯,hin3 si3 lo3
2121,waitau,抄勻,cau1 wäng4
2121,hakka,尋交轉,cim2 gau1 zon3
2122,waitau,講好,gong2 häu2
2122,waitau,講掂,gong2 dim6
2122,hakka,講好嗨里,gong3 hau3 hoi1 di1
2123,waitau,做完,zou1 yüng4
2123,hakka,做秋嗨,zo4 ciu1 hoi1
2124,waitau,唔見,m4 ging1
2124,hakka,唔見嗨,m1 gien4 hoi1
2125,waitau,辣得滯,næk6 däk2 zäi6
2125,waitau,辣過頭,næk6 gwo1 täu4
2125,hakka,辣死人咯,lat6 si3 ngin4 lo3
2125,hakka,辣過頭咯,lat6 go4 teu1 lo3
2126,waitau,爛囉,læng6 lo6
2126,hakka,爛嗨,lan4 hoi1
2127,waitau,睇唔見,täi2 m4 ging1
2127,waitau,睇唔到,täi2 m4 dau2
2127,hakka,看唔倒,kon4 m1 dau3
2128,waitau,入唔到,yäp2 m4 däu2
2128,hakka,番唔到去,fan1 m1 dau3 hi4
2129,waitau,出唔到,cäk2 m4 däu2
2129,hakka,出唔到來,cut5 m1 dau3 loi2
2130,waitau,裝唔落,zong1 m4 lok6
2130,hakka,裝唔落,zong1 m1 lok6
2131,waitau,頭唔痛,täu4 m4 tung1
2131,hakka,頭那唔痛,teu2 la1 m1 tung4
2132,waitau,俾佢估中,bi2 kü4 gu2 zung1
2132,hakka,分佢估中嗨,bin1 gi2 gu3 zung4 hoi1
2133,waitau,唔夠佢打,m4 gäu1 kü4 da2
2133,hakka,打佢唔嬴,da3 gi1 m1 yang2
2134,waitau,打得過佢,da2 däk2 gwo1 kü4
2134,hakka,打得佢贏,da3 det5 gi2 yang2
2135,waitau,敨唔到氣,täu2 m4 däu2 hi1
2135,hakka,敨唔倒氣,teu3 m1 dau3 hi4
2136,waitau,氹唔到我,täm1 m4 däu2 ng6
2136,hakka,撮唔倒厓,cot5 m1 dau3 ngai2
2137,waitau,喊佢唔郁,ham1 kü4 m4 yuk2
2137,hakka,喊佢唔動,ham4 gi2 m1 dung1
2137,hakka,喊唔動佢,ham4 m1 dung1 gi2
2138,waitau,得人鍾意,däk2 yäng4 zung1 yi1
2138,hakka,得人惜,det5 ngin2 siak5
2139,waitau,乞人憎,häk2 yäng4 zäng1
2139,hakka,得人惱,det5 ngin2 lau1
2140,waitau,返來,fæng1 löi4
2140,hakka,轉來,zon3 loi2
2141,waitau,返去,fæng1 hü1
2141,hakka,轉去,zon3 hi4
2142,waitau,慢慢行,mæng6 mæng2 hang4
2142,hakka,慢慢行,man4 man4 hang2
2143,waitau,俾我睇下,bi2 ngo1 täi2 ha1
2143,hakka,分厓看下,bin1 ngai2 kon4 ha4
2144,waitau,好短繩仔,häu2 düng2 säng4 zäi2
2144,hakka,短術術嘅索嫲,don3 sut6 sut6 ge4 sot5 ma2
2145,waitau,彎彎牛角,wæng1 wæng1 ngäu4 gok2
2145,hakka,彎彎嘅牛角,van1 van1 ge4 ngiu2 gok5
2146,waitau,一樣長繩仔,yäk2 yöng6 cöng4 säng4 zäi2
2146,hakka,一樣長嘅索嫲,yit5 yong4 cong2 ge4 sot5 ma2
2147,waitau,淨係愛滴,zeng6 häi6 wui2 däk6
2147,hakka,凈愛一滴仔,ciang4 oi4 yit5 dit6 zai3
2148,waitau,等陣佢就來,däng2 zäng6 kü1 zäu6 loi4
2148,hakka,等間佢就來,den3 gan1 gi2 ciu4 loi2
2149,waitau,俾本書佢,bi2 bung2 sü1 kü4
2149,hakka,分本書佢,bin1 bun3 su1 gi1
2150,waitau,畀多滴得唔得,bi2 do2 däk6 däk2 m4 däk2
2150,hakka,分多滴厓得唔得,bin1 do1 dit6 ngai2 det5 m1 det5
2151,waitau,寫過,se2 gwo1
2151,hakka,寫過,sia3 go4
2152,waitau,沖過壺,cung2 gwo2 fu4
2152,hakka,焗過一壺,guk6 go4 yit5 fu2
2153,waitau,畀佢喫先,bi2 kü4 hek2 sing1
2153,hakka,分佢食先,bin1 gi2 sit6 sien1
2154,waitau,你行先,ni1 hæng4 sing2
2154,hakka,你先行走,ngi2 sien1 hang2 zeu3
2155,waitau,吃多碗,hek2 do2 wung2
2155,hakka,食多碗添,sit6 do1 von3 tiam1
2156,waitau,坐多陣間,co1 do2 zäng6 gæng2
2156,hakka,坐多陣正,co1 do1 cin4 zang4
2156,hakka,坐多陣添,co1 do1 cin4 tiam1
2157,waitau,㧡唔㧡得起,kai1 m4 kai1 däk2 hi2
2157,hakka,拿得起還係拿唔起,la1 det5 hi3 han2 he4 la1 m1 hi3
2158,waitau,㧡得起,kai1 däk2 hi2
2158,hakka,拿得動,la1 det5 tung1
2159,waitau,來唔來得,löi4 m4 löi4 däk2
2159,hakka,佢來唔來倒,gi2 loi2 m1 loi2 dau3
2160,waitau,有冇去佢屋企,yäu1 mäu1 hü1 kü4 uk2 ki2
2160,hakka,有冇去佢屋家,yiu1 mau2 hi4 gia1 vuk5 ka1
2161,waitau,有去,yäu1 hü1
2161,hakka,去嗨,hi4 hoi1
2162,waitau,唔飲得酒,m4 yäm2 däk2 zäu2
2162,hakka,唔食得酒,m1 sit6 det5 ziu3
2163,waitau,唔坐得耐,m4 co1 däk2 noi6
2163,hakka,坐唔得久,co1 m1 det5 giu3
2164,waitau,出茅落緊雨,zäk2 mäu2 lok6 gäng2 yü1
2164,hakka,門背落等水,mun2 boi4 lok6 den3 sui3
2165,waitau,坐頭喫,co2 täu4 hek2
2165,hakka,坐等來食,co1 den3 loi2 sit6
2166,waitau,門打開,mung4 da2 fui1
2166,hakka,門開嗨,mun2 hoi1 hoi1
2167,waitau,徛頭唔好郁,ki2 däu4 m4 häu2 yuk2
2167,hakka,徛等唔好動,gi1 den3 m1 hau3 tung1
2168,waitau,唔好插嘴，等佢講落去,m4 häu2 cap2 zü2 däng2 gi4 gong2 lok6 hü1
2168,hakka,唔好插嘴，分佢講落去,m1 hau3 cap5 zui3 bin1 gi2 gong3 lok6 hi4
2169,waitau,發爐先,fæk2 lu2 sing1
2169,waitau,發定爐,fæk2 däng6 lu2
2169,hakka,將火燒起來正,ziong1 fo3 sau1 hi3 loi2 zang4
2170,waitau,我去過廣州，又去過上海,ngo1 hü1 gwo1 gwong2 zäu1 yäu6 hü1 gwo1 söng6 fui1
2170,hakka,厓去過廣州，又去過上海,ngai2 hi4 go4 gong3 ziu1 yiu4 hi4 go4 song4 hoi3
2171,waitau,我講過佢聽,ngo1 gong2 gwo1 kü4 teng1
2171,hakka,厓講過分佢知,ngai2 gong3 go4 bin1 gi2 di1
2172,waitau,花開好兩朵,fui1 zo2 löng1 do2 fa1
2172,hakka,花開嗨兩朵咯,fa1 hoi1 hoi1 liong3 do3 lo3
2173,waitau,吃飽飯先講,hek2 bau2 fæng6 sing2 gong2
2173,hakka,食嗨飯正來講,sit6 hoi1 fan4 zang4 loi2 gong3
2174,waitau,閂埋門先,sang1 mai4 mung4 sing2
2174,hakka,閂嗨門佢,san1 hoi1 mun2 gi2
2175,waitau,擰緊個蓋,läng2 gäng2 go1 goi1
2175,hakka,扭恒該蓋佢,ngiu3 hen2 ai4 goi4 gi2
2176,waitau,吃埋飯佢,hek2 mai4 fæng6 kü4
2176,hakka,將該飯食秋佢,ziong1 ai4 fan4 sit6 ciu1 gi2
2177,waitau,唔好打爛我個碗,m4 häu2 da2 læng1 ngo1 go1 wung2
2177,hakka,唔好打爛吾嘅碗,m1 hau3 da3 lan4 nga2 ge4 von3
2178,waitau,去睇戲囉,hü1 täi2 hi1 lo1
2178,hakka,來去看電影咯,loi2 hi4 kon4 tien4 yang3 lo3
2179,waitau,走去睇戲,zäu2 hü1 däi2 hi1
2179,hakka,去看電影去嗨,hi4 kon4 tien4 yang3 hi4 hoi1
2180,waitau,我大過佢,ngo1 dai6 gwo1 kü4
2180,hakka,厓大過佢,ngai1 tai4 go4 gi2
2181,waitau,我大佢一歲,ngo1 dai6 kü4 yäk2 söi1
2181,hakka,厓大佢一歲,ngai2 tai4 gi2 yit5 soi4
2182,waitau,我冇佢咁大,ngo1 mäu1 kü4 gäm1 dai6
2182,hakka,厓大唔過佢,ngai2 tai4 m1 go4 gi2
2183,waitau,兩個一樣高,löng1 go1 yäk2 yöng6 gäu1
2183,hakka,兩隻一樣高,liong3 zak5 yit5 yong4 gau1
2184,waitau,講講下就哭,gong2 gong2 ha1 zäu6 huk2
2184,hakka,講下講下就叫起來,gong3 ha4 gong3 ha4 ciu4 giau4 hi3 loi2
2185,waitau,佢係都話去,kü4 häi6 du2 wa6 hü1
2185,hakka,唔分佢去，佢係愛去,m1 bin1 gi2 hi4 gi2 he4 oi4 hi4
